_hajmie,2014-09-20 22:11:05,Gaza Ceasefire Indirect Talks to Resume in Egypt: Indirect talks between Israelis and Palestinians on consolidating the Gaza truce ar...
GopiPappiah,2014-09-20 22:11:06,Gaza Ceasefire Indirect Talks to Resume in Egypt: Indirect talks between Israelis and Palestinians on consolid... http://t.co/4eTAmQcC5A
mikotolovelight,2014-09-20 22:11:09,RT @iFalasteen: A lovely smile from Gaza... http://t.co/eQsujT1uxT
kiyakovlev1985,2014-09-20 22:11:12,RT @IDFSpokesperson: WATCH: Hamas fired thousands of rockets at Israel from within Gaza's civilian population https://t.co/DnKdaPywCj
ssomangk,2014-09-20 22:11:16,RT @KhaledBeydoun: Class in #Gaza http://t.co/MJTBhTVNbb
YayahManisz,2014-09-20 22:11:19,"Dia bilang: ""Mana itu perbaikan Gaza, pembukaan bandara, pembukaan terowongan yang dijanjikan 1 bulan setelah penandatangan gencatan?"" . ."
FlowerChildMN,2014-09-20 22:11:35,"YES TO #JUDAISM NO TO #ZIONISM!! Know the difference,one speaks of love, the other of hate. #ISRAEL #JEWS #GAZA"
liberteireann,2014-09-20 22:11:37,RT @sabbah: #Palestine | Gaza cease-fire talks to resume in Cairo Wednesday http://t.co/Nni7FyFbUa via .@anadoluagency
EMPRESS_I,2014-09-20 22:11:38,@McKGraKucPauNad @PutinRF_Eng sorry my apologies .. your post wasnt clear to me . =) and Yes I agree the Truth is Yet to be told on Gaza
GazaSyria,2014-09-20 22:11:48,RT @sabbah: #Palestine | Gaza cease-fire talks to resume in Cairo Wednesday http://t.co/Nni7FyFbUa via .@anadoluagency
pam_i_am_A1,2014-09-20 22:12:02,RT @FRANCE24: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/OkAGjXk85P http://t.co/9wq2KlPs91
AniqaQazi,2014-09-20 22:12:05,"RT @mohamedghilan: Friday prayer in #Gaza 
#FreePalestine http://t.co/E4Pgcjnqka"
doredorei0123,2014-09-20 22:12:07,RT @KhaledBeydoun: Class in #Gaza http://t.co/MJTBhTVNbb
MuthuKrish7,2014-09-20 22:12:08,#world Gaza Ceasefire Indirect Talks to Resume in Egypt: Indirect talks between Israelis and Palestinians on... http://t.co/6R6Qyic0Yf
JennyMontoya28,2014-09-20 22:12:10,RT @bbcmundo: El drama de cuatro vidas entre los escombros en #Gaza http://t.co/Er4mzsBIKP http://t.co/ztY4vxbtmI
CasaMagdalenaCo,2014-09-20 22:12:24,Egypt to host Palestinian-Israeli Gaza talks in days: state news agency http://t.co/brO8xCG80N
DANNYtheWALLAEC,2014-09-20 22:12:27,"Israel, Palestinians accept 72-hour cease-fire in Gaza"
Ironyisfunny8,2014-09-20 22:12:28,"#PeaceDay2014
Who is Shayma aka The Miracle Baby of #Gaza
http://t.co/vJtWLd7kRY
#PeaceDay http://t.co/aI1NDiQzxr"
djsmallchange,2014-09-20 22:12:29,"RT @rk70534: War of wages: Hamas employees pressured into resigning 
http://t.co/bEZuqS4lEA #Gaza #News #Palestine #WorldNews"
jucuenca,2014-09-20 22:12:33,RT @rialjorge: Se dividieron en dos facciones las bailarinas de @cuervotinelli Lo de Gaza pasa a segundo plano. Listo.
doredorei0123,2014-09-20 22:12:38,RT @Tarek_Dkrt: Un hombre versus un cobarde. #Gaza #Israel http://t.co/0k42KXptOG
EricPAIR1,2014-09-20 22:12:55,Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/h0QKexnQBN via @FRANCE24
Abu7Deft,2014-09-20 22:13:01,support the steadfastness of the people of gaza http://t.co/L1vfesHpl5 #gumballgettogether http://t.co/ecgBvGH1A2
RogerioRocker,2014-09-20 22:13:17,"RT @intifada: in Gaza God
is the eyes
of a little doll kicked
among the rubble
http://t.co/fc9kc5y87f"
TerrinaMajnoona,2014-09-20 22:13:19,"RT @ayaztaj1: Gaza main street, Palestine (1920-1933) #gaza http://t.co/TXUgB00dlJ"
ap215,2014-09-20 22:13:31,"Selichot Speaker at Temple Israel of Riverhead: Rabbi Avinoam Sharon discusses Current Events in Gaza, Sept 20 http://t.co/HO2vh18Nrw"
andreavogt,2014-09-20 22:13:54,More follow up reporting on the incredibly sad saga of the #gaza refugees who drowned in Med sea last week: http://t.co/9EjMohqoAa
TeamPalestina,2014-09-20 22:13:55,Some dreams flying high in Gaza http://t.co/0qLkonfsVS
ZaidJilani,2014-09-20 22:13:59,"RT @YousefMunayyer: A checkpoint, a checkpoint, everywhere a checkpoint

Checkpoints: Ghetto To Gaza

https://t.co/z25dBlhjwJ"
MahaMonther,2014-09-20 22:14:00,"@azsajadi Petition signed. Can you tell how many has signed so far?

Send RFa hospital to #Gaza
#FreePalestine #SaveGazaProject"
Kansoy,2014-09-20 22:14:06,Petrol laneti+sosyalizm talihsizligi+populist lider+gaza gelen halk= Venezuella
ProductOfPali,2014-09-20 22:14:08,RT @_SnehaShetty: Gaza Ceasefire Indirect Talks to Resume in Egypt
GazaSyria,2014-09-20 22:14:10,"RT @notstat: We don't forget Nadin Mahmoud al-Farra, killed by IOF http://t.co/PSTLtKbads #Gaza #Palestine http://t.co/knTdBqGPfx"
R2Pindex,2014-09-20 22:14:10,@R2Pindex ---> Visit of Jordanian lawmakers to Gaza called off due to 'security reasons': Jordanian par... http://t.co/GdjGsEP2MQ #Egypt
PFPalestine,2014-09-20 22:14:24,"RT @PalestineSocial: #Gaza poverty hits 90% due to Israeli attacks and blockade.
#Palestine 
#ICC4Israel http://t.co/mISIbLsJsh"
Mambear04,2014-09-20 22:14:28,RT @Zyfar: Who Occupies Gaza? http://t.co/2DEbHFP4Wl http://t.co/Fmtta92J0o
Nayoulaa,2014-09-20 22:14:31,RT @Paul_S_G: This is what going back to school looks like for children in Gaza http://t.co/fg7CUnS9IX
LianaCecilia,2014-09-20 22:14:33,The Untold Story of the Shejaiya Massacre in Gaza: A Former Israel Soldier Speaks Out http://t.co/8HXQ0wQT5R
aparaadhee,2014-09-20 22:14:33,"RT @dwarfe: Gaza, Palestine. 1960. Stunning. http://t.co/LgUnhvektp"
RushetteNY,2014-09-20 22:14:36,2014 Gaza | http://t.co/WakeT5rlHA  (Highlight was large turnout from local mosques/ Rochester's Islamic Center) http://t.co/tiMyeBK07F #ROC
Apta_Elegantia,2014-09-20 22:14:37,RT @FRANCE24: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/OkAGjXk85P http://t.co/9wq2KlPs91
GrBreathe,2014-09-20 22:14:39,"RT @ZeroCoolGR Even Harder for Palestinians in #Gaza ""@TheEconomist: It has been a hard summer for #Jews in #Germany http://t.co/m5bJHz0LOI"""
RevSekou,2014-09-20 22:14:40,"RT @yosuheirhammad: @ksalaambeatnick new https://t.co/qNoSGtRZvT
@RevSekou @mrdaveyd @rosaclemente @MsEntropy 
#gaza #bk #bossa"
MahaMonther,2014-09-20 22:14:51,RT @TeamPalestina: Some dreams flying high in Gaza http://t.co/0qLkonfsVS
dwoods675,2014-09-20 22:14:53,RT @AnonOpsLegion: #NoamChomsky #Gaza http://t.co/7fRALHRH9j
MahaMonther,2014-09-20 22:15:00,"RT @ayaztaj1: Gaza main street, Palestine (1920-1933) #gaza http://t.co/TXUgB00dlJ"
MENewsFeed,2014-09-20 22:15:05,Gaza artist Tayseer Barakat to show in Ramallah gallery http://t.co/QgyZRkDYoQ
SMLnewswsasia,2014-09-20 22:15:05,"[Maan News Culture] Gaza artist Tayseer Barakat to show in Ramallah gallery: Date 20/09/2014, 16:56  (Jerusalem) http://t.co/kzQyjtJPdi"
diraaharis,2014-09-20 22:15:15,"RT @worldbulletin: Schools start. Classroom in #Gaza.
http://t.co/xCxmJT3YPh http://t.co/NStlJ0OMVM"
Pmacgiollabhain,2014-09-20 22:15:24,RT @CatSeeley: At gig for Gaza in Lurgan. The Palestinian people still need our help. Israel has not gone away #FreePalestine
nabiyonqeqe,2014-09-20 22:15:26,ben gece gece niye gaza geldim amk
SayerGulusu,2014-09-20 22:15:34,bas gaza askim bas gaza
AniqaQazi,2014-09-20 22:15:35,"RT @LayanBaker: Palestine is disappearing, your silence is a contribution #Gaza #FreePalestine #EndSiegeFreeGaza http://t.co/8hUkaWTQre"
tovangar2,2014-09-20 22:15:47,RT @Belalmd12: 2 were killed in Gaza today due to an u exploded remnant of war. #IsraelKills
CollectCelticFC,2014-09-20 22:15:54,RT @CatSeeley: At gig for Gaza in Lurgan. The Palestinian people still need our help. Israel has not gone away #FreePalestine
MahaMonther,2014-09-20 22:15:57,RT @sabbah: #Palestine | Gaza cease-fire talks to resume in Cairo Wednesday http://t.co/Nni7FyFbUa via .@anadoluagency
darrenjdouglas,2014-09-20 22:16:04,RT @CatSeeley: At gig for Gaza in Lurgan. The Palestinian people still need our help. Israel has not gone away #FreePalestine
daydreamdawn,2014-09-20 22:16:07,"RT @ayaztaj1: Gaza main street, Palestine (1920-1933) #gaza http://t.co/TXUgB00dlJ"
DERRYMICK,2014-09-20 22:16:15,RT @CatSeeley: At gig for Gaza in Lurgan. The Palestinian people still need our help. Israel has not gone away #FreePalestine
HannahBP2,2014-09-20 22:16:19,"RT @haaretzcom: BREAKING NEWS: Talks with Hamas for #Gaza truce to resume Tuesday, Israeli official says. http://t.co/1YBTe0FeKD"
rosscoflyer2,2014-09-20 22:16:20,RT @CatSeeley: At gig for Gaza in Lurgan. The Palestinian people still need our help. Israel has not gone away #FreePalestine
LILTIKKIB,2014-09-20 22:16:25,RT @HumanAppeal: Human Appeal's water tankers recently arrived in Gaza to provide children with clean water :) http://t.co/9f6bj2052r
alaturkanews,2014-09-20 22:16:26,Gaza cease-fire talks to resume in Cairo Wednesday: The Egyptian official said the Egyptian capital would also... http://t.co/iFQ9nW3Cw5
eastwoodbloomi,2014-09-20 22:16:28,Lana from Gaza Wants Her Freedom  http://t.co/dngc0yNusS http://t.co/nCqDLClcTU
Biblititute,2014-09-20 22:16:29,@ahenjar @NataliaPhds #Israel Prepares for the Next War=> http://t.co/dAPZG8HAjy  #BDSMovement #israelunderfire #GazaUnderAttack #BDS #Gaza
TerraNoticiasUS,2014-09-20 22:16:35,El drama de 4 vidas entre los escombros en Gaza. http://t.co/15kyrBtXeJ http://t.co/ScyyKni5yh
talmorkarmi,2014-09-20 22:16:46,Check out bar soap vintage 70s lux w original wrap beauty Importer Gaza collectible perfum  http://t.co/GTWGLGiqnt via @eBay
adhepoernawatie,2014-09-20 22:17:04,"RT @vandensofian: Anak-Anak Gaza, Semangatmu Membuatku Cemburu.. #GazaUnderAttack | @sahabatalaqsha @Abbiihazz http://t.co/81qYSzCmGu"""
douglas_mykids,2014-09-20 22:17:18,@yclaude @justicepal2014 @LP_LaPresse #djihadistes_sionistes #Gaza. CPI au les sionites..!!!
abangriyanto,2014-09-20 22:17:24,"Putra Muhammad Dhoif, Panglima Ttinggi Al Qassam bsm Musyir Al Mishriy (Aleg Gaza Termuda, Salah satu Jubir Hamas) http://t.co/bc9h2v3VG3"
pgoeltz,2014-09-20 22:17:28,Photoset: pgoeltz: 1st #rangefeed #eggsandwhich #ferguson #gaza #copkillers #fullmoon 9/8/2014 #fullmoon... http://t.co/FZSKHTAecF
CarlosRiquelme,2014-09-20 22:17:31,"Foto: sarah482: First day at school, Gaza, Palestine. this is the most important thing right now.... http://t.co/8gEkKnwoB8"
News_World_,2014-09-20 22:17:32,#nsnbc.me[] Egypt invites Turkey to Gaza conference despite strained relations: TCP : Egy... http://t.co/9eHhniuZxz #news #eu #us #world
edopieroo,2014-09-20 22:17:32,Egypt invites Turkey to Gaza conference despite strained relations: TCP : Egypt has invited Turkey to a Gaza r... http://t.co/5EDlgTxbdD
wolfzraine,2014-09-20 22:17:35,"#Gaza may be utterly destroyed but it's beauty is never gone, those sunsets, those skies SubhanAllah, reflects their very spirit #Palestine"
Eiskaiserin,2014-09-20 22:17:54,RT @Alraypsen: #Gaza seaport this morning http://t.co/lHotVv8IeI
djaldo75,2014-09-20 22:17:57,"Truth about Hamas rule of Gaza and it's palestinians, interesting article! http://t.co/ZZ7ss2z8b3"
JoHashtags,2014-09-20 22:17:59,Lower House delegation cancels Gaza visit http://t.co/901NXXQIat #ReformJo #Jo
deepjackson,2014-09-20 22:18:00,"Photo: First day at school, Gaza, Palestine. this is the most important thing right now. http://t.co/6Zk1X9nDJ8"
ab_ayaa,2014-09-20 22:18:03,RT @warzamin: Back to school for kids in #Gaza but many of their classmates did not return after the summer break http://t.co/aHqYXe0KKx
ProsperosaL,2014-09-20 22:18:04,@EsterP8 di sicuro  duemila morti a gaza mi fanno piu impressione di due gattini.
muzeart,2014-09-20 22:18:05,RT @MaanNewsAgency: Cabinet approves $5 billion plan for Gaza rehabilitition http://t.co/nQuntlY7zm #palestine
KEZZAMAN,2014-09-20 22:18:14,"RT @ayaztaj1: Gaza main street, Palestine (1920-1933) #gaza http://t.co/TXUgB00dlJ"
KEZZAMAN,2014-09-20 22:18:18,RT @TeamPalestina: Some dreams flying high in Gaza http://t.co/0qLkonfsVS
tomoJ5,2014-09-20 22:18:21,RT @AlArabiya_Eng: #Egypt forces shoot #Palestinians infiltrating through #Gaza tunnel http://t.co/CAti5nuSjc
robbyrob498,2014-09-20 22:18:22,RT @iFalasteen: A lovely smile from Gaza... http://t.co/eQsujT1uxT
Afghan_7,2014-09-20 22:18:25,RT @warzamin: Back to school for kids in #Gaza but many of their classmates did not return after the summer break http://t.co/aHqYXe0KKx
robbyrob498,2014-09-20 22:18:30,"RT @jncatron: 'I'm Still Here': Post-Cease-fire, Gaza Starts to Rebuild http://t.co/AUcfYdWvqk via @NYMag http://t.co/BtqdMGDOE1"
flashgordonv,2014-09-20 22:18:36,RT @jncatron: Gaza and the American awakening http://t.co/VFlEv8HzVA via @Mondoweiss
Camisantellan,2014-09-20 22:18:38,RT @rialjorge: Se dividieron en dos facciones las bailarinas de @cuervotinelli Lo de Gaza pasa a segundo plano. Listo.
Lughson,2014-09-20 22:18:40,RT @CatSeeley: At gig for Gaza in Lurgan. The Palestinian people still need our help. Israel has not gone away #FreePalestine
lauralayla14,2014-09-20 22:18:43,RT @EricPAIR1: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/h0QKexnQBN via @FRANCE24
daydreamdawn,2014-09-20 22:18:56,"RT @rk70534: War of wages: Hamas employees pressured into resigning 
http://t.co/bEZuqS4lEA #Gaza #News #Palestine #WorldNews"
PaulTelferCSC,2014-09-20 22:18:57,RT @CatSeeley: At gig for Gaza in Lurgan. The Palestinian people still need our help. Israel has not gone away #FreePalestine
Eiskaiserin,2014-09-20 22:19:07,"RT @anadoluagency: Dialogue talks with #Hamas in #Cairo within 2 days, #Gaza cease-fire talks with #Israel on Wednesday: #Fatah official
#AA"
sergioruizhern3,2014-09-20 22:19:15,RT @iFalasteen: A lovely smile from Gaza... http://t.co/eQsujT1uxT
samanhattan74,2014-09-20 22:19:23,RT @iFalasteen: A lovely smile from Gaza... http://t.co/eQsujT1uxT
XoSadiaaa,2014-09-20 22:19:28,RT @warzamin: Back to school for kids in #Gaza but many of their classmates did not return after the summer break http://t.co/aHqYXe0KKx
savpal,2014-09-20 22:19:30,"in Gaza God
is the eyes
of a little doll kicked
among the rubble http://t.co/r8UMZmYJUI"
Egypt_travels,2014-09-20 22:19:36,Egypt to host Palestinian-Israeli Gaza talks in days: state news agency - Reuters http://t.co/6qSyx81maD
BarbiRashid,2014-09-20 22:19:42,RT @charlesfrith: Congratulations graduate females of Gaza. You stood up to Israeli genocide. You are the future http://t.co/yqAMimxUHg
AaronCeliosu,2014-09-20 22:19:43,Israeli army launches offensive on Gaza Strip
SMLnewswsasia,2014-09-20 22:19:45,[Haaretz ceasefire] Israeli official: Talks with Hamas for Gaza truce to resume Tuesday: Representatives of Pa... http://t.co/JynDr4B0Ve
DagmarNoble,2014-09-20 22:19:45,"RT @jncatron: 'I'm Still Here': Post-Cease-fire, Gaza Starts to Rebuild http://t.co/AUcfYdWvqk via @NYMag http://t.co/BtqdMGDOE1"
Jowhera,2014-09-20 22:19:47,RT @TeamPalestina: Some dreams flying high in Gaza http://t.co/0qLkonfsVS
johnnybridge2,2014-09-20 22:19:50,".@joeobrien24 @agap7180 tragic , but one notes your timeline features no similar tragedy from #Gaza #auspol"
MichelesWeb,2014-09-20 22:19:54,"RT @palestininianpr: @StanleyCohenLaw in Gaza, according  to State Department deputy spokeswoman Marie Harf."
killedbyisrael,2014-09-20 22:20:04,"1665. Hazem Khalid Abdelmouty Awaidah, Male #Gaza #FreePalestine"
FilizAyla06,2014-09-20 22:20:08,"RT @haaretzcom: BREAKING NEWS: Talks with Hamas for #Gaza truce to resume Tuesday, Israeli official says. http://t.co/1YBTe0FeKD"
rmgg5553,2014-09-20 22:20:10,"RT @savpal: in Gaza God
is the eyes
of a little doll kicked
among the rubble http://t.co/r8UMZmYJUI"
Jew4Peace,2014-09-20 22:20:23,Two killed by unexploded Israeli bombs in #Gaza http://t.co/OJiVRnEBp3 #Israel
DeadPrecariat,2014-09-20 22:20:23,@Rebelutionary_Z The US kills Mike Browns in hometowns for the same reason it kills children in Yemen & Gaza. To create the pretext for war.
fjlopeza,2014-09-20 22:20:29,El drama de 4 vidas entre los escombros en Gaza http://t.co/5dDZVzKtLv
BlocktheBoatWA,2014-09-20 22:20:29,"#Seattle #BlockTheBoat MEETING Sunday, September 21st 3pm at Central Community College http://t.co/GLUMC5G4jO @BlockTheBoatNW #BDS #Gaza"
ccoovormaros,2014-09-20 22:20:36,RT @qfornes: Dissabte de campanya amb solidaritat amb Gaza recollida medicaments @ccoovormaros http://t.co/rReRUkaW6h
mikotolovelight,2014-09-20 22:20:40,"RT @Pray4Pal: There you go!!!

#ISIS #Gaza #Israel #Palestine #Iraq #Syria #Yazidis http://t.co/M2aHVukpgz"
douglas58291449,2014-09-20 22:20:41,"""israel"" OCCUPATION mulling fee at #Palestinian crossings
points in West Bank and #Gaza. @UNgeneva @icjcij @hrw @UN http://t.co/3GcgK6dT0u"
halisapci,2014-09-20 22:20:43,Eminem - No Love (Explicit Version) ft. Lil Wayne: http://t.co/kK0YUKXxIb net gaza getirir
trendinsg,2014-09-20 22:20:53,Gaza ceasefire indirect talks to resume in Egypt http://t.co/2Wbsjr1IxE
guru_way,2014-09-20 22:20:54,RT @FRANCE24: Egypt forces shoot Palestinians infiltrating through Gaza tunnel http://t.co/OkAGjXk85P http://t.co/9wq2KlPs91
Aannabell_,2014-09-20 22:20:54,RT @ThisIsGaZa: A very special good morning from Gaza http://t.co/auv8GRuyEu
Adwal_Peter,2014-09-20 22:20:57,Egypt forces shoot Palestinians infiltrating through Gaza tunnel: Cairo (AFP) - Security forces s... http://t.co/Lato6YfBk1 ... #Retweet
FarahChamma,2014-09-20 22:21:05,"We say ""gas"" when we say ""Gaza""... after all."
terrylindfield,2014-09-20 22:21:07,Call on the UK government to halt the supply of arms to Israel. We must not facilitate war crimes. https://t.co/ynigD8UNsw via @amnestyuk
spore88deal,2014-09-20 22:21:11,RT @STForeignDesk: Gaza ceasefire indirect talks to resume in Egypt on Wednesday http://t.co/8LAIhPSxWW http://t.co/rO8iDInQfJ
RobPaulX,2014-09-20 22:21:16,"A ""must read"".   http://t.co/z3nvtPBT1w"
stevemakastevem,2014-09-20 22:21:31,"RT @rk70534: War of wages: Hamas employees pressured into resigning 
http://t.co/bEZuqS4lEA #Gaza #News #Palestine #WorldNews"
justicepal2014,2014-09-20 22:21:33,"RT @Pray4Pal: There you go!!!

#ISIS #Gaza #Israel #Palestine #Iraq #Syria #Yazidis http://t.co/M2aHVukpgz"
Live_UK_News,2014-09-20 22:21:34,"RT @kamelhawwash: Please ask your UK MP to sign UK Parliament EDM 313: UK Arms Exports to Israel
http://t.co/Td55hwVdv7 #Gaza #Palestine"
JoanAntoniMateu,2014-09-20 22:21:51,El drama de 4 vidas entre los escombros en Gaza http://t.co/eeaS33bbug
Israel_English,2014-09-20 22:22:01,Gaza ceasefire indirect talks to resume in Egypt - The Straits Times http://t.co/EX1jsDIw9U #Israel
BlueWhiteFuture,2014-09-20 22:22:02,RT @AFilan: #Egypt to host Palestinian-Israeli #Gaza talks in days: state news agency http://t.co/4yQaay2DyK via @reuters
faully33,2014-09-20 22:22:02,@AJCanberra @randlight @smh Exactly the same manipulation used in #Gaza
jualcogar,2014-09-20 22:22:03,RT @Tarek_Dkrt: Un hombre versus un cobarde. #Gaza #Israel http://t.co/0k42KXptOG
daydreamdawn,2014-09-20 22:22:07,RT @jncatron: Gaza cease-fire talks to resume in Cairo Wednesday http://t.co/H5dZrH0ZNW via @anadoluagency
GuardianAus,2014-09-20 22:22:13,Egypt to host Gaza talks between Palestinian factions http://t.co/BsABrpvgSG
justicepal2014,2014-09-20 22:22:19,"RT @NouranNasr_: First day at school, Gaza, Palestine. http://t.co/1xELt5ypzU"
bluesnake04,2014-09-20 22:22:19,RT @Jew4Peace: Two killed by unexploded Israeli bombs in #Gaza http://t.co/OJiVRnEBp3 #Israel
